year_month,days_in_month,max_temperature,avg_max_temp,min_temperature,avg_min_temp,max_daily_rainfall,avg_rainfall_per_day,avg_wind_speed,max_wind_speed,avg_max_humidity,avg_min_humidity,temp_range_mean,days_above_35C,temp_volatility,rainy_days,heavy_rain_days,avg_rainfall_on_rainy_days,days_high_wind,wind_speed_std,days_high_humidity,extreme_weather_days
2010-09,30,35.4,34.013333333333335,22.8,24.433333333333334,12.0,1.3733333333333335,4.032333333333333,6.38,90.23333333333333,42.666666666666664,9.58,6.0,1.3931034482758613,7.0,2.0,5.885714285714286,0.0,0.7942625438139125,18,11
2010-10,31,36.5,33.70645161290323,22.5,24.461290322580645,37.8,5.354838709677419,4.058387096774194,5.11,92.3225806451613,47.41935483870968,9.245161290322581,6.0,0.9366666666666668,19.0,5.0,8.736842105263158,0.0,0.5120357850397669,24,13
2010-11,30,34.3,33.04666666666667,20.6,24.723333333333336,60.0,7.2266666666666675,3.719666666666667,5.49,93.7,51.56666666666667,8.323333333333332,0.0,1.16551724137931,16.0,6.0,13.55,0.0,0.6381572789239955,25,13
2010-12,31,35.8,31.874193548387098,21.9,24.490322580645163,54.2,12.69032258064516,3.801290322580645,5.27,95.74193548387096,62.16129032258065,7.383870967741935,2.0,1.2600000000000007,26.0,14.0,15.130769230769232,0.0,0.6842063135998472,30,25
2011-01,31,34.2,31.067741935483873,22.6,24.151612903225807,73.6,19.53548387096774,5.103225806451612,10.0,95.87096774193549,66.64516129032258,6.9161290322580635,0.0,1.0933333333333337,26.0,18.0,23.292307692307695,1.0,1.6098268790914012,31,23
2011-02,28,33.1,30.532142857142855,22.1,24.49285714285714,339.6,38.142857142857146,4.908214285714286,12.21,97.0,67.25,6.039285714285714,0.0,1.4518518518518528,24.0,13.0,44.5,2.0,2.2733741501246616,28,22
2011-03,31,33.3,30.9741935483871,23.6,24.816129032258065,52.0,7.593548387096774,4.54516129032258,8.97,96.41935483870968,67.25806451612904,6.1580645161290315,0.0,0.8333333333333331,29.0,8.0,8.117241379310343,2.0,1.6907904876472069,30,27
2011-04,30,33.3,31.68,19.1,23.259999999999998,55.4,6.713333333333334,4.208,5.34,94.96666666666667,50.56666666666667,8.42,0.0,0.7068965517241385,16.0,6.0,12.5875,0.0,0.6732033560676073,27,18
2011-05,31,33.0,30.809677419354838,15.6,19.906451612903226,0.6,0.01935483870967742,4.032903225806452,5.45,87.61290322580645,34.67741935483871,10.903225806451614,0.0,0.7766666666666672,1.0,0.0,0.6,0.0,0.7835653282630071,16,8
2011-06,30,32.6,29.02,12.7,16.103333333333335,0.0,0.0,4.08,6.1,87.8,26.933333333333334,12.916666666666666,0.0,0.9965517241379314,0.0,0.0,0.0,0.0,0.764704134808426,14,6
2011-07,31,33.0,31.206451612903226,16.7,19.27741935483871,0.0,0.0,3.9899999999999998,5.88,88.48387096774194,28.451612903225808,11.929032258064519,0.0,0.5866666666666664,0.0,0.0,0.0,0.0,0.7380921351701291,16,1
2011-08,31,34.8,31.874193548387098,16.3,18.690322580645162,0.0,0.0,3.86741935483871,5.82,91.06451612903226,24.06451612903226,13.183870967741937,0.0,0.8333333333333338,0.0,0.0,0.0,0.0,0.7362244573585581,19,8
2011-09,30,34.9,32.806666666666665,16.5,21.913333333333334,3.2,0.10666666666666667,3.985,5.17,89.4,34.8,10.893333333333334,0.0,0.9827586206896547,1.0,0.0,3.2,0.0,0.6161378596296169,18,1
2011-10,31,35.5,33.329032258064515,21.3,24.467741935483872,40.8,4.812903225806451,4.339354838709678,5.8,91.12903225806451,47.12903225806452,8.861290322580645,1.0,0.8133333333333336,12.0,5.0,12.433333333333332,0.0,0.6954372029348203,17,9
2011-11,30,35.8,32.9,21.6,24.7,35.0,5.275862068965517,3.679666666666667,4.9,93.4,53.733333333333334,8.2,1.0,1.3413793103448275,21.0,5.0,7.285714285714287,0.0,0.6524462368303025,25,11
2011-12,31,35.0,33.277419354838706,22.4,25.67096774193548,41.8,7.554838709677419,4.026451612903226,5.65,93.58064516129032,57.58064516129032,7.606451612903225,0.0,0.7900000000000001,20.0,9.0,11.709999999999999,0.0,0.7162473892312944,24,13
2012-01,31,35.0,32.63870967741936,21.9,24.870967741935484,177.6,14.66451612903226,4.784193548387097,11.42,93.64516129032258,57.32258064516129,7.767741935483871,0.0,1.2433333333333334,20.0,10.0,22.73,2.0,1.705865907574114,26,13
2012-02,29,34.4,32.4,22.4,24.986206896551725,145.6,8.62758620689655,4.129310344827586,7.15,93.79310344827586,58.93103448275862,7.413793103448276,0.0,0.8785714285714283,18.0,5.0,13.899999999999999,0.0,1.217954758233428,25,10
2012-03,31,34.0,31.835483870967746,22.5,24.845161290322583,143.2,18.548387096774192,4.513870967741935,8.7,95.0,62.483870967741936,6.990322580645162,0.0,0.7766666666666671,20.0,10.0,28.75,2.0,1.5285825185867565,27,19
2012-04,30,35.0,32.809999999999995,18.8,23.573333333333334,39.0,2.2533333333333334,4.116333333333333,6.24,91.1,44.8,9.236666666666666,0.0,0.7413793103448276,15.0,1.0,4.506666666666667,0.0,0.8879402097506082,21,5
2012-05,31,33.1,31.05483870967742,17.1,21.23548387096774,26.4,1.6838709677419357,4.595483870967742,7.48,84.12903225806451,37.83870967741935,9.819354838709677,0.0,1.2600000000000005,3.0,2.0,17.400000000000002,0.0,0.6858757842334496,14,5
2012-06,30,32.4,29.720000000000002,14.5,17.473333333333336,0.0,0.0,4.068666666666667,5.92,88.16666666666667,28.866666666666667,12.246666666666668,0.0,0.9206896551724136,0.0,0.0,0.0,0.0,0.9155090286879729,15,6
2012-07,31,33.8,30.648387096774194,15.7,18.693548387096776,0.0,0.0,4.243548387096775,6.13,83.09677419354838,30.838709677419356,11.95483870967742,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.8793920187155698,10,2
2012-08,31,35.6,31.361290322580647,13.1,17.793548387096774,0.0,0.0,3.794193548387097,5.53,92.41935483870968,27.161290322580644,13.567741935483873,1.0,1.0733333333333335,0.0,0.0,0.0,0.0,0.7091862669921934,22,12
2012-09,30,36.2,33.70333333333333,19.4,21.85666666666667,23.0,0.7666666666666667,3.679333333333333,4.81,93.9,33.03333333333333,11.846666666666666,7.0,1.0999999999999994,1.0,1.0,23.0,0.0,0.4943608435931803,28,13
2012-10,31,36.6,33.906451612903226,22.6,24.335483870967742,6.0,0.47096774193548385,3.9358064516129034,4.89,89.90322580645162,39.70967741935484,9.570967741935481,6.0,1.1366666666666667,10.0,0.0,1.46,0.0,0.4065035809071336,15,8
2012-11,30,35.9,33.85333333333333,22.8,25.423333333333336,31.6,2.58,3.878333333333333,5.25,90.56666666666666,49.96666666666667,8.43,3.0,0.8482758620689658,11.0,3.0,7.036363636363637,0.0,0.48685537988148,18,6
2012-12,31,36.3,34.17741935483871,22.3,25.351612903225806,77.6,6.574193548387097,3.635806451612903,4.59,91.51612903225806,51.12903225806452,8.825806451612904,7.0,1.2733333333333323,18.0,7.0,11.322222222222221,0.0,0.4883630766383305,21,18
2013-01,31,34.9,32.85806451612903,22.3,25.835483870967742,31.0,7.116129032258065,5.442903225806451,8.31,91.19354838709677,61.45161290322581,7.022580645161291,0.0,1.103333333333334,20.0,9.0,11.03,2.0,1.6306117329566576,18,13
2013-02,28,34.4,32.635714285714286,21.4,24.75714285714286,74.2,14.342857142857143,3.7175000000000002,5.33,95.57142857142857,60.25,7.878571428571427,0.0,0.8740740740740734,20.0,8.0,20.079999999999995,0.0,0.7803115474674915,27,16
2013-03,31,34.7,32.035483870967745,22.9,25.10967741935484,75.4,12.038709677419355,4.356774193548387,6.05,95.16129032258064,62.645161290322584,6.925806451612904,0.0,0.9866666666666667,28.0,12.0,13.328571428571426,0.0,1.0759008228666624,27,21
2013-04,30,35.4,33.70333333333333,19.4,24.4,92.4,3.3666666666666667,3.8823333333333334,5.07,91.66666666666667,40.0,9.303333333333335,3.0,0.7724137931034487,6.0,1.0,16.833333333333336,0.0,0.6737987181968205,21,8
