'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY AIRPORT AMO New South Wales for April 2015,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 May 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY AIRPORT AMO,01/04/2015,3.7,21.6,4.2,29.3,17.7,96,54,4.47,11.95
SYDNEY AIRPORT AMO,02/04/2015,5.0,0.0,4.2,31.0,19.0,89,37,4.84,13.43
SYDNEY AIRPORT AMO,03/04/2015,2.0,0.4,6.4,19.8,17.7,97,67,7.76,3.32
SYDNEY AIRPORT AMO,04/04/2015,1.6,17.2,5.4,19.7,17.5,94,79,8.21,3.28
SYDNEY AIRPORT AMO,05/04/2015,3.2,12.8,2.2,23.2,15.8,96,59,4.53,16.20
SYDNEY AIRPORT AMO,06/04/2015,3.6,0.0,4.0,25.7,15.5,97,44,3.93,13.61
SYDNEY AIRPORT AMO,07/04/2015,5.0,2.6,3.2,24.3,15.2,93,22,6.08,14.01
SYDNEY AIRPORT AMO,08/04/2015,5.7,0.2,5.6,23.0,14.6,67,32,8.57,13.26
SYDNEY AIRPORT AMO,09/04/2015,4.9,0.0,6.6,20.4,15.2,63,46,9.25,12.46
SYDNEY AIRPORT AMO,10/04/2015,3.0,0.2,5.2,20.3,14.7,94,57,6.13,13.11
SYDNEY AIRPORT AMO,11/04/2015,2.3,6.8,1.8,21.1,15.6,96,65,3.16,11.97
SYDNEY AIRPORT AMO,12/04/2015,2.8,0.0,2.0,21.5,15.0,91,60,5.34,11.06
SYDNEY AIRPORT AMO,13/04/2015,3.4,0.0,4.0,20.8,15.0,82,54,5.26,14.86
SYDNEY AIRPORT AMO,14/04/2015,3.6,0.0,4.2,23.3,14.5,75,43,3.47,16.39
SYDNEY AIRPORT AMO,15/04/2015,4.0,0.0,5.0,26.7,15.2,83,46,4.08,16.07
SYDNEY AIRPORT AMO,16/04/2015,5.9,0.0,3.2,32.6,17.0,88,27,5.28,14.15
SYDNEY AIRPORT AMO,17/04/2015,1.8,1.6,4.0,25.2,19.8,92,72,3.75,3.85
SYDNEY AIRPORT AMO,18/04/2015,4.6,1.0,2.0,29.4,20.2,92,42,6.09,11.91
SYDNEY AIRPORT AMO,19/04/2015,3.7,1.8,6.6,21.9,17.8,93,49,8.47,11.31
SYDNEY AIRPORT AMO,20/04/2015,1.3,6.0,3.2,17.2,13.9,100,81,14.15,3.59
SYDNEY AIRPORT AMO,21/04/2015,2.0,94.0, ,18.0,14.3,99,74,18.54,4.06
SYDNEY AIRPORT AMO,22/04/2015,1.2,78.4, ,18.8,13.6,99,85,10.59,3.47
SYDNEY AIRPORT AMO,23/04/2015,2.0,69.4,7.6,21.2,14.0,99,75,3.32,13.48
SYDNEY AIRPORT AMO,24/04/2015,3.5,0.0,2.2,27.9,15.4,94,38,3.18,13.72
SYDNEY AIRPORT AMO,25/04/2015,3.5,0.0,4.4,24.6,14.1,91,41,4.20,13.48
SYDNEY AIRPORT AMO,26/04/2015,2.0,8.6,4.0,17.5,12.5,92,65,6.46,4.73
SYDNEY AIRPORT AMO,27/04/2015,3.5,3.8,0.4,18.2,12.6,77,42,6.06,15.18
SYDNEY AIRPORT AMO,28/04/2015,3.0,0.0,5.6,18.6,10.6,80,53,5.64,14.72
SYDNEY AIRPORT AMO,29/04/2015,2.0,0.4,4.0,18.4,10.7,91,69,4.68,9.80
SYDNEY AIRPORT AMO,30/04/2015,2.3,22.2,3.8,19.4,14.8,91,61,5.31,7.49
Totals:,,96.1,349,115,,,,,, 
