'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY AIRPORT AMO New South Wales for May 2020,,,,,,,,,,
Issued at 22:30 GMT on Monday 01 June 2020,,,,,,,,,,
© Copyright Commonwealth of Australia 2020 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY AIRPORT AMO,01/05/2020,4.5,22.2,0.6,18.1,10.0,69,30,8.58,13.64
SYDNEY AIRPORT AMO,02/05/2020,5.6,0.0,6.6,20.1,12.8,55,28,9.51,13.53
SYDNEY AIRPORT AMO,03/05/2020,3.7,0.0,7.2,18.2,11.0,66,43,6.48,13.94
SYDNEY AIRPORT AMO,04/05/2020,3.0,0.0,4.0,17.9,9.9,73,53,5.86,13.45
SYDNEY AIRPORT AMO,05/05/2020,2.0,5.6,3.8,19.1,12.3,95,70,4.54,12.05
SYDNEY AIRPORT AMO,06/05/2020,3.3,0.2,2.0,23.8,11.2,91,31,3.56,13.57
SYDNEY AIRPORT AMO,07/05/2020,3.6,0.0,4.0,25.0,12.0,84,38,4.42,11.40
SYDNEY AIRPORT AMO,08/05/2020,4.7,0.0,4.2,28.3,15.0,74,30,4.72,13.31
SYDNEY AIRPORT AMO,09/05/2020,5.1,0.0,6.4,27.2,15.4,67,32,6.11,10.24
SYDNEY AIRPORT AMO,10/05/2020,4.5,0.0,5.3,18.2,11.5,54,28,7.02,13.11
SYDNEY AIRPORT AMO,11/05/2020,2.9,0.0,5.2,18.0,7.9,69,39,4.06,13.00
SYDNEY AIRPORT AMO,12/05/2020,3.2,0.0,3.0,21.5,8.4,79,37,4.39,12.83
SYDNEY AIRPORT AMO,13/05/2020,2.8,0.0,4.0,20.1,10.0,85,33,3.70,10.27
SYDNEY AIRPORT AMO,14/05/2020,2.3,0.0,1.6,17.7,9.5,91,63,7.31,11.29
SYDNEY AIRPORT AMO,15/05/2020,1.8,2.8,3.8,16.1,10.4,96,64,5.56,8.61
SYDNEY AIRPORT AMO,16/05/2020,1.8,7.6,17.0,19.2,10.0,98,59,2.97,10.60
SYDNEY AIRPORT AMO,17/05/2020,2.1,0.2,1.0,20.4,9.5,93,53,3.11,10.52
SYDNEY AIRPORT AMO,18/05/2020,1.5,0.4,2.4,19.1,11.3,94,66,3.08,6.96
SYDNEY AIRPORT AMO,19/05/2020,2.3,0.4,0.6,22.4,13.9,93,53,3.20,11.76
SYDNEY AIRPORT AMO,20/05/2020,3.4,0.0,3.6,25.4,12.4,91,39,4.64,11.20
SYDNEY AIRPORT AMO,21/05/2020,1.7,0.0,4.8,18.2,15.1,94,65,4.65,5.72
SYDNEY AIRPORT AMO,22/05/2020,2.6,29.0,4.8,16.7,8.9,94,55,10.30,5.36
SYDNEY AIRPORT AMO,23/05/2020,2.9,2.6,2.8,17.7,11.3,79,53,7.92,6.59
SYDNEY AIRPORT AMO,24/05/2020,3.4,0.0,2.8,16.9,13.6,73,57,11.90,6.93
SYDNEY AIRPORT AMO,25/05/2020,1.9,0.2,5.4,16.0,13.4,96,70,12.15,7.57
SYDNEY AIRPORT AMO,26/05/2020,2.8,25.0,2.6,20.0,13.1,95,53,8.43,8.62
SYDNEY AIRPORT AMO,27/05/2020,1.6,0.0,3.4,18.4,12.1,92,69,3.16,10.43
SYDNEY AIRPORT AMO,28/05/2020,2.2,0.0,2.2,21.9,11.4,92,53,3.47,11.04
SYDNEY AIRPORT AMO,29/05/2020,1.0,0.2,2.6,16.6,11.5,95,82,3.00,5.62
SYDNEY AIRPORT AMO,30/05/2020,2.0,5.6,0.2,20.7,10.5,96,56,3.88,10.74
SYDNEY AIRPORT AMO,31/05/2020,2.4,0.0,3.2,22.4,11.6,94,44,3.52,8.06
Totals:,,88.6,102,121.1,,,,,, 
