'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY AIRPORT AMO New South Wales for April 2023,,,,,,,,,,
Issued at 22:30 GMT on Monday 01 May 2023,,,,,,,,,,
© Copyright Commonwealth of Australia 2023 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY AIRPORT AMO,01/04/2023,2.9,0.0,6.0,19.9,14.9,94,54,6.44,8.71
SYDNEY AIRPORT AMO,02/04/2023,2.7,21.6,3.2,22.1,15.6,96,59,6.19,7.54
SYDNEY AIRPORT AMO,03/04/2023,3.1,18.2,2.6,23.9,15.3,97,62,3.74,16.16
SYDNEY AIRPORT AMO,04/04/2023,3.5,2.8,3.8,24.8,16.1,89,54,3.19,17.44
SYDNEY AIRPORT AMO,05/04/2023,3.1,0.0,7.8,23.2,15.5,86,68,4.34,15.78
SYDNEY AIRPORT AMO,06/04/2023,2.6,0.0,4.0,23.1,16.7,87,57,2.86,10.69
SYDNEY AIRPORT AMO,07/04/2023,3.3,0.0,2.2,25.9,14.8,91,55,4.32,11.67
SYDNEY AIRPORT AMO,08/04/2023,5.2,6.4,4.4,24.5,14.8,89,40,8.69,17.55
SYDNEY AIRPORT AMO,09/04/2023,5.9,0.0,7.0,21.6,14.2,60,30,8.39,17.61
SYDNEY AIRPORT AMO,10/04/2023,4.4,0.0,7.2,20.4,11.5,64,38,6.07,14.42
SYDNEY AIRPORT AMO,11/04/2023,3.9,0.0,3.6,20.6,10.9,74,46,6.01,15.62
SYDNEY AIRPORT AMO,12/04/2023,3.5,0.0,3.6,23.5,13.0,82,35,3.28,12.62
SYDNEY AIRPORT AMO,13/04/2023,2.7,1.8,4.2,21.2,14.5,94,69,6.55,14.68
SYDNEY AIRPORT AMO,14/04/2023,2.3,22.8,6.2,20.7,15.5,95,73,5.84,11.80
SYDNEY AIRPORT AMO,15/04/2023,4.2,9.2,2.4,25.5,13.0,91,43,5.28,16.32
SYDNEY AIRPORT AMO,16/04/2023,5.1,0.2,5.8,26.2,17.0,76,30,6.16,9.40
SYDNEY AIRPORT AMO,17/04/2023,3.3,0.0,5.8,21.6,13.0,72,55,4.30,15.75
SYDNEY AIRPORT AMO,18/04/2023,3.0,0.0,4.0,23.4,13.4,85,49,3.34,12.75
SYDNEY AIRPORT AMO,19/04/2023,3.6,0.0,3.4,25.7,14.3,87,43,3.69,15.20
SYDNEY AIRPORT AMO,20/04/2023,2.0,3.0,5.8,20.1,16.8,94,71,7.79,4.22
SYDNEY AIRPORT AMO,21/04/2023,2.6,3.2,0.4,20.4,14.4,85,66,5.65,11.24
SYDNEY AIRPORT AMO,22/04/2023,1.7,0.0,4.0,21.0,13.0,88,73,4.02,5.21
SYDNEY AIRPORT AMO,23/04/2023,2.3,0.4,0.8,22.2,14.8,93,66,4.52,9.57
SYDNEY AIRPORT AMO,24/04/2023,2.9,3.0,3.2,23.1,17.9,93,52,4.66,10.69
SYDNEY AIRPORT AMO,25/04/2023,3.1,4.6,3.2,24.7,15.5,96,45,3.48,13.54
SYDNEY AIRPORT AMO,26/04/2023,2.7,0.0,5.2,23.7,14.6,88,56,3.53,10.76
SYDNEY AIRPORT AMO,27/04/2023,3.7,0.0,3.2,25.2,15.3,87,48,5.10,13.64
SYDNEY AIRPORT AMO,28/04/2023,4.4,0.0,4.2,28.0,14.8,93,35,4.97,14.61
SYDNEY AIRPORT AMO,29/04/2023,1.6,0.8,6.6,19.6,17.5,96,69,4.30,3.83
SYDNEY AIRPORT AMO,30/04/2023,2.6,16.8,0.6,20.5,14.2,95,58,5.41,11.43
Totals:,,97.9,114.8,124.4,,,,,, 
