'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY AIRPORT AMO New South Wales for February 2012,,,,,,,,,,
Issued at 22:33 GMT on Thursday 01 March 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY AIRPORT AMO,01/02/2012,2.7,7.8,5.6,22.0,17.8,96,61,7.68,5.17
SYDNEY AIRPORT AMO,02/02/2012,2.1,3.0,2.8,20.2,17.8,95,66,6.83,2.83
SYDNEY AIRPORT AMO,03/02/2012,1.5,38.2,1.4,21.2,16.7,99,85,4.04,6.10
SYDNEY AIRPORT AMO,04/02/2012,4.5,5.8,0.2,25.3,17.3,97,62,4.22,23.57
SYDNEY AIRPORT AMO,05/02/2012,6.4,0.0,6.6,29.1,18.5,89,50,5.31,28.61
SYDNEY AIRPORT AMO,06/02/2012,4.3,0.0,8.8,22.9,20.6,94,70,8.14,23.92
SYDNEY AIRPORT AMO,07/02/2012,3.0,1.4,5.6,24.4,19.2,94,60,6.79,6.04
SYDNEY AIRPORT AMO,08/02/2012,3.2,0.6,4.0,23.7,19.3,88,62,5.88,8.24
SYDNEY AIRPORT AMO,09/02/2012,4.4,0.4,2.8,26.4,19.4,92,56,6.39,15.59
SYDNEY AIRPORT AMO,10/02/2012,4.4,2.0,5.8,27.0,19.6,92,56,5.51,16.30
SYDNEY AIRPORT AMO,11/02/2012,4.0,9.0,6.8,24.3,19.3,90,62,4.41,18.19
SYDNEY AIRPORT AMO,12/02/2012,4.3,3.8, ,25.7,16.5,90,58,4.04,20.21
SYDNEY AIRPORT AMO,13/02/2012,3.7,1.8,4.8,25.6,18.5,90,64,3.96,16.10
SYDNEY AIRPORT AMO,14/02/2012,4.7,0.0,4.0,25.1,20.0,89,52,4.49,20.25
SYDNEY AIRPORT AMO,15/02/2012,5.4,0.4,5.0,25.7,19.6,89,47,4.31,24.96
SYDNEY AIRPORT AMO,16/02/2012,6.9,0.0,7.4,28.4,19.9,79,37,5.81,26.10
SYDNEY AIRPORT AMO,17/02/2012,5.6,0.0,8.6,28.7,19.7,82,39,4.93,18.18
SYDNEY AIRPORT AMO,18/02/2012,4.4,1.2,6.4,25.0,19.1,89,70,4.95,23.09
SYDNEY AIRPORT AMO,19/02/2012,5.6,0.2,6.6,28.7,19.9,99,51,5.66,24.74
SYDNEY AIRPORT AMO,20/02/2012,3.9,52.8,12.6,25.3,19.5,95,70,5.01,19.29
SYDNEY AIRPORT AMO,21/02/2012,4.7,1.6,4.2,23.7,20.1,89,64,9.39,22.85
SYDNEY AIRPORT AMO,22/02/2012,4.4,0.0,7.0,24.0,17.3,84,63,5.09,21.27
SYDNEY AIRPORT AMO,23/02/2012,6.1,0.0,5.6,29.7,18.3,87,44,4.31,25.89
SYDNEY AIRPORT AMO,24/02/2012,6.0,0.0,7.6,29.3,20.0,93,42,4.04,26.32
SYDNEY AIRPORT AMO,25/02/2012,6.5,0.0,8.0,28.6,20.1,85,45,6.66,25.45
SYDNEY AIRPORT AMO,26/02/2012,4.5,0.0,7.6,28.6,22.5,80,56,5.69,12.40
SYDNEY AIRPORT AMO,27/02/2012,5.6,0.0,5.0,30.3,22.5,77,50,5.19,17.88
SYDNEY AIRPORT AMO,28/02/2012,5.2,0.0,7.4,34.3,23.5,95,37,3.88,14.03
SYDNEY AIRPORT AMO,29/02/2012,1.3,3.6,4.8,22.5,20.0,96,89,7.67,3.56
Totals:,,129.3,133.6,163,,,,,, 
