'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY AIRPORT AMO New South Wales for January 2011,,,,,,,,,,
Issued at 22:35 GMT on Tuesday 01 February 2011,,,,,,,,,,
© Copyright Commonwealth of Australia 2011 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY AIRPORT AMO,01/01/2011,8.6,0.0,10.0,33.3,20.6,88,39,5.40,34.35
SYDNEY AIRPORT AMO,02/01/2011,5.4,0.0,10.6,25.4,20.5,94,66,8.20,29.30
SYDNEY AIRPORT AMO,03/01/2011,2.8,2.2,7.2,21.2,18.9,93,76,8.24,11.49
SYDNEY AIRPORT AMO,04/01/2011,3.6,3.0,5.0,21.4,17.5,94,62,6.69,15.04
SYDNEY AIRPORT AMO,05/01/2011,5.1,0.0,5.4,23.9,16.8,82,53,4.16,24.83
SYDNEY AIRPORT AMO,06/01/2011,5.4,0.0,5.2,23.3,19.4,94,67,7.00,32.91
SYDNEY AIRPORT AMO,07/01/2011,4.3,2.6,6.4,26.2,19.2,96,68,5.52,20.99
SYDNEY AIRPORT AMO,08/01/2011,6.0,5.6,5.2,27.8,20.6,98,53,4.81,28.92
SYDNEY AIRPORT AMO,09/01/2011,5.3,11.2,4.6,27.7,21.5,99,62,6.39,25.48
SYDNEY AIRPORT AMO,10/01/2011,4.9,5.2,7.0,26.9,21.6,95,60,6.73,21.10
SYDNEY AIRPORT AMO,11/01/2011,4.1,3.2,6.6,26.8,21.5,91,66,7.56,14.70
SYDNEY AIRPORT AMO,12/01/2011,5.9,2.0,4.4,29.2,22.3,95,61,8.84,25.01
SYDNEY AIRPORT AMO,13/01/2011,5.5,0.0,10.6,27.4,23.6,82,60,7.56,19.95
SYDNEY AIRPORT AMO,14/01/2011,7.7,0.0,4.6,29.9,21.9,87,48,9.25,30.07
SYDNEY AIRPORT AMO,15/01/2011,4.9,0.0,11.4,30.5,22.2,96,58,3.90,20.06
SYDNEY AIRPORT AMO,16/01/2011,6.2,0.0,4.2,28.8,21.7,93,55,5.52,28.18
SYDNEY AIRPORT AMO,17/01/2011,6.9,0.0,8.8,29.9,21.8,93,57,7.47,32.01
SYDNEY AIRPORT AMO,18/01/2011,5.8,0.2,8.0,25.8,19.9,82,54,5.96,25.94
SYDNEY AIRPORT AMO,19/01/2011,4.5,0.2,5.6,25.6,19.2,94,65,6.78,20.48
SYDNEY AIRPORT AMO,20/01/2011,7.1,0.0,5.8,27.9,20.6,80,49,6.25,31.32
SYDNEY AIRPORT AMO,21/01/2011,7.1,2.0,8.2,29.1,20.4,93,46,5.42,32.53
SYDNEY AIRPORT AMO,22/01/2011,8.0,0.2,10.2,30.0,20.6,83,32,5.19,32.64
SYDNEY AIRPORT AMO,23/01/2011,8.3,0.0,11.0,30.1,22.5,69,37,7.29,27.23
SYDNEY AIRPORT AMO,24/01/2011,9.3,0.0,10.8,36.7,21.5,90,24,7.74,19.95
SYDNEY AIRPORT AMO,25/01/2011,6.6,0.0,10.6,29.6,21.4,85,57,5.37,29.63
SYDNEY AIRPORT AMO,26/01/2011,5.6,0.0,7.0,31.4,22.8,95,61,5.38,23.38
SYDNEY AIRPORT AMO,27/01/2011,5.6,0.0,7.2,29.4,22.2,94,65,6.28,25.52
SYDNEY AIRPORT AMO,28/01/2011,5.0,0.0,7.2,24.6,22.8,87,56,7.80,18.52
SYDNEY AIRPORT AMO,29/01/2011,6.2,0.0,7.8,26.0,19.5,79,45,5.77,25.51
SYDNEY AIRPORT AMO,30/01/2011,8.1,0.0,8.4,30.5,18.7,78,37,5.85,32.37
SYDNEY AIRPORT AMO,31/01/2011,8.8,0.0,9.2,35.6,22.3,94,27,4.83,31.69
Totals:,,188.6,37.6,234.2,,,,,, 
