'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY AIRPORT AMO New South Wales for September 2013,,,,,,,,,,
Issued at 22:31 GMT on Tuesday 01 October 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY AIRPORT AMO,01/09/2013,4.4,0.0,4.8,23.9,11.3,81,37,4.16,20.71
SYDNEY AIRPORT AMO,02/09/2013,4.3,0.0,4.0,24.4,12.2,86,32,3.46,20.83
SYDNEY AIRPORT AMO,03/09/2013,4.1,0.0,4.2,23.6,11.9,85,40,3.76,20.93
SYDNEY AIRPORT AMO,04/09/2013,4.8,0.0,3.8,23.7,12.9,89,31,4.74,21.92
SYDNEY AIRPORT AMO,05/09/2013,5.2,0.0,5.8,29.9,12.3,88,25,3.31,21.23
SYDNEY AIRPORT AMO,06/09/2013,3.6,0.0,5.0,22.6,16.6,93,59,4.00,20.83
SYDNEY AIRPORT AMO,07/09/2013,7.1,0.0,3.2,32.4,15.8,94,13,5.09,21.59
SYDNEY AIRPORT AMO,08/09/2013,2.5,0.0,4.6,21.9,16.9,89,72,5.87,9.43
SYDNEY AIRPORT AMO,09/09/2013,4.2,0.0,2.2,26.8,15.9,91,47,4.59,16.82
SYDNEY AIRPORT AMO,10/09/2013,11.6,0.0,7.4,33.6,20.0,55,7,10.00,22.49
SYDNEY AIRPORT AMO,11/09/2013,7.5,0.0,11.6,25.8,12.8,54,9,6.95,19.53
SYDNEY AIRPORT AMO,12/09/2013,6.7,0.0,6.4,24.7,11.4,79,19,7.28,23.50
SYDNEY AIRPORT AMO,13/09/2013,4.0,0.0,5.6,18.9,9.4,76,44,5.83,20.35
SYDNEY AIRPORT AMO,14/09/2013,3.7,6.2,3.4,21.2,14.1,91,58,6.99,19.88
SYDNEY AIRPORT AMO,15/09/2013,3.3,0.8,4.0,19.8,12.5,92,53,4.06,18.98
SYDNEY AIRPORT AMO,16/09/2013,2.5,0.2,2.2,18.1,15.1,96,58,7.38,6.09
SYDNEY AIRPORT AMO,17/09/2013,5.1,57.0, ,24.4,15.4,96,34,7.37,17.88
SYDNEY AIRPORT AMO,18/09/2013,7.3,0.4,6.8,26.1,15.6,65,17,7.10,22.86
SYDNEY AIRPORT AMO,19/09/2013,7.1,0.0,7.6,24.7,14.1,60,10,5.38,26.17
SYDNEY AIRPORT AMO,20/09/2013,6.7,0.0,6.2,22.6,12.2,55,16,6.69,23.89
SYDNEY AIRPORT AMO,21/09/2013,4.9,0.0,7.0,20.4,10.6,73,35,4.40,25.62
SYDNEY AIRPORT AMO,22/09/2013,5.6,0.0,4.6,24.2,10.9,74,25,4.16,25.48
SYDNEY AIRPORT AMO,23/09/2013,5.2,0.0,5.4,25.3,13.5,83,34,3.17,26.58
SYDNEY AIRPORT AMO,24/09/2013,6.9,0.0,7.4,30.4,17.0,65,11,4.59,18.18
SYDNEY AIRPORT AMO,25/09/2013,7.1,0.0,6.4,30.7,14.9,87,20,4.60,26.20
SYDNEY AIRPORT AMO,26/09/2013,10.2,0.0,8.4,32.9,15.7,87,10,8.46,26.87
SYDNEY AIRPORT AMO,27/09/2013,6.6,0.0,12.2,21.7,14.0,53,25,5.87,28.27
SYDNEY AIRPORT AMO,28/09/2013,9.5,0.0,8.0,30.4,11.5,72,5,6.93,28.00
SYDNEY AIRPORT AMO,29/09/2013,6.4,0.0,9.8,22.3,14.5,61,28,5.91,27.72
SYDNEY AIRPORT AMO,30/09/2013,7.2,0.0,6.4,29.2,12.6,78,17,4.60,27.44
Totals:,,175.3,64.6,174.4,,,,,, 
