'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY AIRPORT AMO New South Wales for March 2013,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 April 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY AIRPORT AMO,01/03/2013,3.4,25.4,6.8,21.2,16.4,96,52,11.28,3.44
SYDNEY AIRPORT AMO,02/03/2013,4.3,13.2,6.2,23.5,17.7,90,51,10.27,9.56
SYDNEY AIRPORT AMO,03/03/2013,5.3,2.0,4.8,26.1,16.9,79,53,8.97,16.14
SYDNEY AIRPORT AMO,04/03/2013,5.6,1.8,6.6,26.5,19.4,88,45,5.88,22.87
SYDNEY AIRPORT AMO,05/03/2013,6.5,0.0,6.0,28.8,20.0,69,35,5.86,19.79
SYDNEY AIRPORT AMO,06/03/2013,5.4,0.0,7.4,28.7,19.8,81,43,5.25,17.82
SYDNEY AIRPORT AMO,07/03/2013,6.1,0.0,7.4,29.1,19.8,83,43,5.38,23.90
SYDNEY AIRPORT AMO,08/03/2013,4.6,0.0,7.8,27.9,20.1,83,49,4.67,15.22
SYDNEY AIRPORT AMO,09/03/2013,6.0,0.0,6.8,29.2,21.3,79,38,5.33,20.00
SYDNEY AIRPORT AMO,10/03/2013,6.3,0.0,7.4,29.2,19.8,79,37,5.52,22.11
SYDNEY AIRPORT AMO,11/03/2013,4.9,0.0,7.8,27.8,21.0,87,44,4.06,19.47
SYDNEY AIRPORT AMO,12/03/2013,4.7,0.2,6.4,27.9,21.2,85,39,3.80,16.89
SYDNEY AIRPORT AMO,13/03/2013,6.4,0.0,5.4,29.4,19.1,83,37,5.88,22.57
SYDNEY AIRPORT AMO,14/03/2013,2.8,0.0,7.8,23.3,20.9,92,68,6.55,8.29
SYDNEY AIRPORT AMO,15/03/2013,3.3,2.2,2.6,23.8,19.9,91,69,7.25,12.52
SYDNEY AIRPORT AMO,16/03/2013,5.4,0.0,4.2,29.5,20.5,87,47,4.48,21.80
SYDNEY AIRPORT AMO,17/03/2013,5.1,0.4,6.8,21.7,18.8,93,43,10.74,21.84
SYDNEY AIRPORT AMO,18/03/2013,5.0,0.0,8.6,22.2,13.7,68,45,6.08,21.73
SYDNEY AIRPORT AMO,19/03/2013,4.6,0.0,6.4,24.2,14.0,71,41,4.00,20.01
SYDNEY AIRPORT AMO,20/03/2013,4.7,1.4,5.4,26.0,16.0,86,43,4.91,18.14
SYDNEY AIRPORT AMO,21/03/2013,6.1,0.2,6.6,27.9,18.5,76,41,7.44,18.02
SYDNEY AIRPORT AMO,22/03/2013,7.0,0.0,6.8,33.6,21.5,82,34,7.28,14.68
SYDNEY AIRPORT AMO,23/03/2013,4.0,4.6,8.4,27.2,20.8,93,55,4.00,16.36
SYDNEY AIRPORT AMO,24/03/2013,4.9,0.0,4.8,30.7,20.8,91,45,3.36,20.63
SYDNEY AIRPORT AMO,25/03/2013,4.4,0.0,7.0,25.8,18.6,89,50,4.27,20.35
SYDNEY AIRPORT AMO,26/03/2013,4.3,0.0,4.4,29.1,21.4,87,57,5.32,14.60
SYDNEY AIRPORT AMO,27/03/2013,5.1,0.0,5.4,30.3,21.4,91,54,5.87,19.24
SYDNEY AIRPORT AMO,28/03/2013, ,0.0,7.0,34.9,21.5,89,29,4.79, 
SYDNEY AIRPORT AMO,29/03/2013, ,4.6,8.0,20.8,16.9,66,46,6.67, 
SYDNEY AIRPORT AMO,30/03/2013, ,0.0,5.2,25.2,15.0,69,36,4.61, 
SYDNEY AIRPORT AMO,31/03/2013, ,0.0,5.0,24.8,17.9,87,37,5.33, 
Totals:,,136.2,56,197.2,,,,,, 
