'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY AIRPORT AMO New South Wales for February 2013,,,,,,,,,,
Issued at 22:38 GMT on Friday 01 March 2013,,,,,,,,,,
© Copyright Commonwealth of Australia 2013 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY AIRPORT AMO,01/02/2013,3.3,0.0,9.6,21.8,21.1,94,70,10.77,12.31
SYDNEY AIRPORT AMO,02/02/2013,3.6,48.8,9.0,19.9,14.4,97,54,11.02,11.32
SYDNEY AIRPORT AMO,03/02/2013,3.9,0.8,4.8,21.2,15.0,87,55,7.31,13.83
SYDNEY AIRPORT AMO,04/02/2013,4.9,0.8,2.4,23.3,15.8,85,60,6.09,24.81
SYDNEY AIRPORT AMO,05/02/2013,5.2,0.2,7.4,25.7,17.6,84,49,4.30,23.04
SYDNEY AIRPORT AMO,06/02/2013,6.4,0.0,8.2,27.4,19.3,88,36,5.28,25.80
SYDNEY AIRPORT AMO,07/02/2013,8.0,0.2,7.0,29.5,19.5,74,33,6.87,28.16
SYDNEY AIRPORT AMO,08/02/2013,8.6,0.0,11.4,31.0,20.2,74,30,7.14,27.93
SYDNEY AIRPORT AMO,09/02/2013,6.5,0.0,10.0,29.9,22.0,80,47,6.43,22.40
SYDNEY AIRPORT AMO,10/02/2013,5.1,0.0,6.8,28.3,22.4,93,63,7.21,21.32
SYDNEY AIRPORT AMO,11/02/2013,3.1,7.6,8.0,22.2,19.2,95,70,8.69,12.20
SYDNEY AIRPORT AMO,12/02/2013,3.1,14.6,2.6,23.3,18.9,97,59,5.74,9.72
SYDNEY AIRPORT AMO,13/02/2013,4.0,0.4,3.2,23.2,19.4,91,67,5.49,19.30
SYDNEY AIRPORT AMO,14/02/2013,4.9,2.0,5.0,26.3,17.6,89,49,3.87,22.18
SYDNEY AIRPORT AMO,15/02/2013,4.5,6.0,4.4,26.0,18.9,95,49,3.88,19.62
SYDNEY AIRPORT AMO,16/02/2013,3.7,1.6,5.4,23.6,18.7,93,72,4.96,19.51
SYDNEY AIRPORT AMO,17/02/2013,5.0,2.0,4.4,26.3,19.4,92,44,3.95,21.91
SYDNEY AIRPORT AMO,18/02/2013,5.0,2.0,7.4,27.3,18.5,85,44,4.44,18.59
SYDNEY AIRPORT AMO,19/02/2013,5.7,0.0,4.6,28.8,20.2,84,50,4.24,24.29
SYDNEY AIRPORT AMO,20/02/2013,5.1,0.2,7.0,27.8,21.1,92,58,4.66,23.28
SYDNEY AIRPORT AMO,21/02/2013,5.8,0.8,7.2,28.0,22.0,80,54,6.23,21.56
SYDNEY AIRPORT AMO,22/02/2013,6.7,0.0,7.6,27.3,22.7,71,50,9.96,18.93
SYDNEY AIRPORT AMO,23/02/2013,3.4,11.0,10.6,24.8,19.7,99,62,12.04,6.63
SYDNEY AIRPORT AMO,24/02/2013,4.6,38.4,9.8,28.6,20.7,96,70,10.85,21.20
SYDNEY AIRPORT AMO,25/02/2013,5.6,0.0,7.0,30.2,23.3,88,59,8.10,19.58
SYDNEY AIRPORT AMO,26/02/2013,6.1,0.0,8.6,29.3,22.7,83,54,8.20,21.11
SYDNEY AIRPORT AMO,27/02/2013,6.8,0.0,9.0,29.7,22.0,80,45,7.68,22.34
SYDNEY AIRPORT AMO,28/02/2013,5.1,0.0,7.2,30.7,21.1,94,45,8.47,6.46
Totals:,,143.7,137.4,195.6,,,,,, 
