'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY AIRPORT AMO New South Wales for June 2012,,,,,,,,,,
Issued at 22:38 GMT on Sunday 01 July 2012,,,,,,,,,,
© Copyright Commonwealth of Australia 2012 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY AIRPORT AMO,01/06/2012,1.4,0.0,1.0,18.3,11.5,94,65,2.62,7.37
SYDNEY AIRPORT AMO,02/06/2012,0.9,0.2,0.6,16.6,13.9,96,86,4.30,3.69
SYDNEY AIRPORT AMO,03/06/2012,0.7,31.0,1.6,15.7,14.0,97,92,3.78,2.43
SYDNEY AIRPORT AMO,04/06/2012,2.7,10.4,0.2,20.5,12.9,96,41,5.28,8.92
SYDNEY AIRPORT AMO,05/06/2012,2.9,0.0,4.2,16.5,9.2,99,44,10.66,5.95
SYDNEY AIRPORT AMO,06/06/2012,2.3,22.8,2.6,15.4,10.2,97,57,11.66,6.30
SYDNEY AIRPORT AMO,07/06/2012,2.4,5.0,1.6,15.9,9.3,91,41,5.44,9.70
SYDNEY AIRPORT AMO,08/06/2012,1.9,0.0,2.6,16.0,6.5,78,50,3.33,9.19
SYDNEY AIRPORT AMO,09/06/2012,1.9,0.0,2.0,17.2,6.3,85,42,3.10,9.65
SYDNEY AIRPORT AMO,10/06/2012,1.0,2.2,0.2,14.7,8.8,100,74,4.03,3.22
SYDNEY AIRPORT AMO,11/06/2012,1.4,47.2,4.2,17.2,10.9,96,74,6.90,2.46
SYDNEY AIRPORT AMO,12/06/2012,2.3,37.2,2.4,18.9,12.2,96,58,7.28,7.00
SYDNEY AIRPORT AMO,13/06/2012,1.0,12.4,1.6,15.3,11.4,96,81,4.87,5.96
SYDNEY AIRPORT AMO,14/06/2012,1.6,6.6,1.2,19.1,12.0,95,56,3.09,7.10
SYDNEY AIRPORT AMO,15/06/2012,2.1,0.2,1.6,21.5,10.8,95,45,3.47,5.60
SYDNEY AIRPORT AMO,16/06/2012,1.1,0.2,1.8,14.8,11.3,94,73,3.42,2.90
SYDNEY AIRPORT AMO,17/06/2012,3.2,8.8,0.8,19.3,8.9,89,36,6.55,9.49
SYDNEY AIRPORT AMO,18/06/2012,2.8,0.0,3.4,18.8,9.1,71,35,4.26,9.47
SYDNEY AIRPORT AMO,19/06/2012,3.3,0.0,2.2,19.3,7.7,75,35,5.97,9.35
SYDNEY AIRPORT AMO,20/06/2012,2.3,0.0,4.4,18.4,7.4,80,39,3.74,9.39
SYDNEY AIRPORT AMO,21/06/2012,3.1,0.0,2.6,19.2,6.5,79,38,5.59,5.01
SYDNEY AIRPORT AMO,22/06/2012,4.1,0.0,5.0,18.7,10.0,62,35,7.64,3.78
SYDNEY AIRPORT AMO,23/06/2012,3.3,0.0,2.0,17.1,8.5,69,28,5.60,9.53
SYDNEY AIRPORT AMO,24/06/2012,3.3,0.0,3.2,18.3,6.0,67,34,5.58,9.52
SYDNEY AIRPORT AMO,25/06/2012,3.1,0.0,2.2,20.4,6.2,81,31,4.49,9.54
SYDNEY AIRPORT AMO,26/06/2012,1.6,0.6,2.0,14.1,9.1,91,64,6.31,3.67
SYDNEY AIRPORT AMO,27/06/2012,1.8,5.8,2.0,15.1,10.4,92,49,4.38,7.98
SYDNEY AIRPORT AMO,28/06/2012,1.6,0.0,1.0,18.5,8.0,92,58,2.88,8.15
SYDNEY AIRPORT AMO,29/06/2012,1.9,0.6,2.4,20.5,11.1,94,56,3.51,9.18
SYDNEY AIRPORT AMO,30/06/2012,2.4,0.0,2.0,20.6,9.6,90,32,3.26,8.73
Totals:,,65.4,191.2,64.6,,,,,, 
