'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY AIRPORT AMO New South Wales for December 2021,,,,,,,,,,
Issued at 22:31 GMT on Saturday 01 January 2022,,,,,,,,,,
© Copyright Commonwealth of Australia 2021 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY AIRPORT AMO,01/12/2021,5.8,1.2,2.0,27.3,18.6,94,52,5.06,26.70
SYDNEY AIRPORT AMO,02/12/2021,6.1,0.2,6.4,27.3,19.0,87,55,5.11,29.05
SYDNEY AIRPORT AMO,03/12/2021,5.7,0.0,8.8,28.0,19.1,91,55,7.03,23.16
SYDNEY AIRPORT AMO,04/12/2021,3.6,0.0,5.6,21.0,17.5,92,63,8.62,14.09
SYDNEY AIRPORT AMO,05/12/2021,3.3,0.8,8.0,20.5,16.4,88,52,7.23,6.73
SYDNEY AIRPORT AMO,06/12/2021,3.9,0.6,5.0,23.4,16.2,70,48,4.08,10.99
SYDNEY AIRPORT AMO,07/12/2021,4.9,0.0,3.0,28.7,17.9,90,51,3.47,20.10
SYDNEY AIRPORT AMO,08/12/2021,1.9,1.4,5.4,19.2,17.0,93,82,8.22,7.22
SYDNEY AIRPORT AMO,09/12/2021,4.1,2.6,1.8,22.3,16.0,94,75,5.66,25.18
SYDNEY AIRPORT AMO,10/12/2021,4.1,17.2,6.4,22.1,14.3,95,51,7.94,13.91
SYDNEY AIRPORT AMO,11/12/2021,5.2,10.8,5.2,20.2,14.4,80,57,10.34,27.03
SYDNEY AIRPORT AMO,12/12/2021,5.1,0.0,7.4,20.8,15.5,81,64,8.19,30.00
SYDNEY AIRPORT AMO,13/12/2021,5.7,0.0,7.8,22.1,15.9,76,54,4.83,30.70
SYDNEY AIRPORT AMO,14/12/2021,5.6,0.0,8.0,24.3,15.7,81,59,3.50,30.78
SYDNEY AIRPORT AMO,15/12/2021,7.3,0.0,5.0,29.9,17.2,91,39,5.30,31.39
SYDNEY AIRPORT AMO,16/12/2021,4.1,4.0,11.6,24.7,19.7,90,61,6.64,14.86
SYDNEY AIRPORT AMO,17/12/2021,5.3,0.6,6.2,26.2,17.6,84,53,5.64,21.17
SYDNEY AIRPORT AMO,18/12/2021,7.4,0.0,5.2,31.9,19.5,82,51,6.52,28.98
SYDNEY AIRPORT AMO,19/12/2021,9.3,3.4,11.4,35.8,21.3,88,25,7.69,21.07
SYDNEY AIRPORT AMO,20/12/2021,6.4,0.2,8.0,29.2,20.3,87,59,5.15,30.04
SYDNEY AIRPORT AMO,21/12/2021,7.0,0.2,7.2,29.2,21.0,94,43,4.24,32.12
SYDNEY AIRPORT AMO,22/12/2021,4.9,0.0,12.2,26.6,21.2,90,59,6.22,19.60
SYDNEY AIRPORT AMO,23/12/2021,3.3,5.0,6.2,27.4,20.3,95,69,4.83,11.77
SYDNEY AIRPORT AMO,24/12/2021,4.9,3.2,1.6,26.4,19.4,94,76,6.80,28.05
SYDNEY AIRPORT AMO,25/12/2021,6.9,0.2,5.0,30.3,20.5,90,51,5.29,30.06
SYDNEY AIRPORT AMO,26/12/2021,4.2,0.0,12.8,24.5,20.3,93,75,8.54,22.06
SYDNEY AIRPORT AMO,27/12/2021,3.7,2.6,6.4,21.7,18.1,94,67,9.84,17.19
SYDNEY AIRPORT AMO,28/12/2021,4.4,15.4,6.4,21.3,16.1,89,58,8.80,19.27
SYDNEY AIRPORT AMO,29/12/2021,4.6,7.6,5.4,23.9,14.8,94,52,4.37,21.52
SYDNEY AIRPORT AMO,30/12/2021,6.8,4.0,5.0,26.8,16.1,81,41,5.11,30.89
SYDNEY AIRPORT AMO,31/12/2021,7.8,0.0,11.2,29.4,18.7,78,44,6.75,31.98
Totals:,,163.3,81.2,207.6,,,,,, 
