'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY AIRPORT AMO New South Wales for March 2016,,,,,,,,,,
Issued at 22:30 GMT on Friday 01 April 2016,,,,,,,,,,
© Copyright Commonwealth of Australia 2016 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY AIRPORT AMO,01/03/2016,5.7,0.0,4.2,30.2,21.3,91,37,4.79,18.71
SYDNEY AIRPORT AMO,02/03/2016,6.4,0.0,7.8,30.6,20.9,85,45,6.19,22.45
SYDNEY AIRPORT AMO,03/03/2016,6.5,0.0,8.2,31.0,22.8,84,48,6.58,22.89
SYDNEY AIRPORT AMO,04/03/2016,6.6,0.0,9.6,30.4,23.4,80,44,6.40,21.95
SYDNEY AIRPORT AMO,05/03/2016,6.4,0.0,9.2,30.0,20.0,85,43,5.88,23.97
SYDNEY AIRPORT AMO,06/03/2016,5.8,0.0,9.8,29.9,19.6,88,50,6.06,22.14
SYDNEY AIRPORT AMO,07/03/2016,5.9,0.0,8.0,30.4,20.4,91,49,5.61,22.97
SYDNEY AIRPORT AMO,08/03/2016,6.4,0.0,8.8,29.8,23.0,78,46,6.13,22.35
SYDNEY AIRPORT AMO,09/03/2016,6.1,0.0,9.2,31.7,22.0,87,49,5.76,22.11
SYDNEY AIRPORT AMO,10/03/2016,3.5,0.0,8.0,25.3,21.7,93,78,4.33,18.98
SYDNEY AIRPORT AMO,11/03/2016,3.9,0.0,5.8,29.5,22.6,93,56,5.37,10.58
SYDNEY AIRPORT AMO,12/03/2016,5.7,0.0,4.6,30.9,21.8,92,48,5.41,21.75
SYDNEY AIRPORT AMO,13/03/2016,5.8,0.0,9.0,29.6,23.2,79,44,5.67,18.08
SYDNEY AIRPORT AMO,14/03/2016,4.3,0.0,7.2,29.9,21.6,93,57,5.04,14.90
SYDNEY AIRPORT AMO,15/03/2016,3.0,28.6,7.0,23.9,19.5,100,70,8.01,13.58
SYDNEY AIRPORT AMO,16/03/2016,3.7,13.0,6.0,24.0,19.5,94,63,6.72,16.80
SYDNEY AIRPORT AMO,17/03/2016,4.2,9.4,5.2,27.0,19.5,96,50,4.51,17.14
SYDNEY AIRPORT AMO,18/03/2016,5.2,0.0,5.6,29.1,20.1,86,36,6.56,8.93
SYDNEY AIRPORT AMO,19/03/2016,5.0,1.0,5.4,21.6,15.2,76,39,6.16,21.44
SYDNEY AIRPORT AMO,20/03/2016,3.1,0.0,7.8,21.0,17.5,97,64,8.06,13.72
SYDNEY AIRPORT AMO,21/03/2016,2.2,40.8,5.8,20.3,15.4,94,74,6.16,9.89
SYDNEY AIRPORT AMO,22/03/2016,3.3,18.8,2.8,21.3,14.4,94,64,7.32,16.51
SYDNEY AIRPORT AMO,23/03/2016,4.2,1.8,4.2,25.0,14.7,86,48,3.59,20.22
SYDNEY AIRPORT AMO,24/03/2016,5.6,0.0,5.2,29.4,16.7,83,28,4.07,20.84
SYDNEY AIRPORT AMO,25/03/2016,2.9,0.0,6.8,25.4,19.9,83,46,3.23,5.84
SYDNEY AIRPORT AMO,26/03/2016,4.1,0.0,3.0,26.3,17.5,89,54,3.88,19.46
SYDNEY AIRPORT AMO,27/03/2016,3.9,0.0,4.0,25.5,19.7,93,55,4.96,16.58
SYDNEY AIRPORT AMO,28/03/2016,3.0,27.8,5.8,24.4,19.3,96,73,5.40,14.88
SYDNEY AIRPORT AMO,29/03/2016,1.8,0.0,4.0,22.0,20.3,95,81,6.81,6.23
SYDNEY AIRPORT AMO,30/03/2016,4.8,6.2,1.4,27.8,18.9,90,26,4.05,16.11
SYDNEY AIRPORT AMO,31/03/2016,4.8,0.0,6.8,23.0,16.9,74,45,5.86,20.17
Totals:,,143.8,147.4,196.2,,,,,, 
