'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY AIRPORT AMO New South Wales for June 2015,,,,,,,,,,
Issued at 22:31 GMT on Wednesday 01 July 2015,,,,,,,,,,
© Copyright Commonwealth of Australia 2015 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY AIRPORT AMO,01/06/2015,3.6,0.2,0.4,14.6,9.4,71,25,7.58,10.90
SYDNEY AIRPORT AMO,02/06/2015,3.3,0.0,4.6,14.8,6.9,61,37,7.15,11.07
SYDNEY AIRPORT AMO,03/06/2015,2.4,0.0,3.2,16.5,6.7,76,44,4.42,10.77
SYDNEY AIRPORT AMO,04/06/2015,2.6,0.0,1.2,19.3,7.1,84,32,3.65,10.96
SYDNEY AIRPORT AMO,05/06/2015,2.4,0.0,4.0,16.9,8.6,77,48,4.92,10.07
SYDNEY AIRPORT AMO,06/06/2015,2.1,0.0,1.8,21.0,10.4,89,45,3.03,10.06
SYDNEY AIRPORT AMO,07/06/2015,2.7,0.0,2.2,22.3,9.1,93,37,3.81,10.73
SYDNEY AIRPORT AMO,08/06/2015,3.9,0.0,2.8,23.6,11.1,81,30,5.68,10.94
SYDNEY AIRPORT AMO,09/06/2015,3.3,0.0,4.0,23.3,12.0,71,24,3.72,9.49
SYDNEY AIRPORT AMO,10/06/2015,1.8,1.2,3.0,15.2,12.5,96,58,5.84,5.00
SYDNEY AIRPORT AMO,11/06/2015,2.0,1.4,0.6,17.0,12.5,80,56,4.18,6.80
SYDNEY AIRPORT AMO,12/06/2015,1.7,0.0,1.4,19.1,13.4,89,52,2.69,7.61
SYDNEY AIRPORT AMO,13/06/2015,2.3,0.0,2.4,20.3,13.6,83,38,3.15,8.98
SYDNEY AIRPORT AMO,14/06/2015,1.9,0.0,2.0,19.7,9.4,88,51,3.20,9.79
SYDNEY AIRPORT AMO,15/06/2015,1.4,0.0,4.0,18.6,10.3,97,65,3.05,6.52
SYDNEY AIRPORT AMO,16/06/2015,1.0,2.4, ,17.9,14.5,97,77,3.15,3.41
SYDNEY AIRPORT AMO,17/06/2015,1.1,8.8,0.6,18.3,14.5,97,76,3.60,2.73
SYDNEY AIRPORT AMO,18/06/2015,1.4,1.2,1.0,17.4,11.0,99,69,4.83,6.34
SYDNEY AIRPORT AMO,19/06/2015,1.6,59.0, ,14.1,9.9,95,67,7.72,7.27
SYDNEY AIRPORT AMO,20/06/2015,2.0,3.0,2.2,14.8,8.4,88,56,5.86,10.18
SYDNEY AIRPORT AMO,21/06/2015,1.0,0.4,2.2,13.9,8.9,95,74,3.48,5.06
SYDNEY AIRPORT AMO,22/06/2015,2.3,6.0,0.6,19.3,8.3,96,33,3.44,10.43
SYDNEY AIRPORT AMO,23/06/2015,2.4,0.2,2.0,20.6,8.5,90,38,3.49,10.23
SYDNEY AIRPORT AMO,24/06/2015,2.3,0.0,3.0,21.9,11.3,85,37,2.94,9.31
SYDNEY AIRPORT AMO,25/06/2015,1.7,0.0,2.4,18.3,12.5,97,65,5.51,6.45
SYDNEY AIRPORT AMO,26/06/2015,2.1,5.6,2.0,17.9,10.1,88,42,3.48,9.82
SYDNEY AIRPORT AMO,27/06/2015,2.3,0.2,1.8,19.7,8.0,89,35,3.29,10.57
SYDNEY AIRPORT AMO,28/06/2015,1.8,0.0,2.6,17.6,6.9,90,50,3.26,10.48
SYDNEY AIRPORT AMO,29/06/2015,1.7,0.0,1.0,19.0,8.5,92,54,3.14,9.13
SYDNEY AIRPORT AMO,30/06/2015,2.1,0.0,1.2,20.3,8.9,93,42,3.19,8.15
Totals:,,64.2,89.6,60.2,,,,,, 
