'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY AIRPORT AMO New South Wales for June 2010,,,,,,,,,,
Issued at 04:44 GMT on Monday 26 July 2010,,,,,,,,,,
© Copyright Commonwealth of Australia 2010 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY AIRPORT AMO,01/06/2010,2.0,5.0,2.6,18.0,12.0,91,63,4.96,12.57
SYDNEY AIRPORT AMO,02/06/2010,1.9,0.0,3.0,18.7,10.3,94,65,5.21,12.08
SYDNEY AIRPORT AMO,03/06/2010,2.0,17.0,2.4,19.2,14.2,97,69,7.84,9.66
SYDNEY AIRPORT AMO,04/06/2010,2.2,13.4,3.4,18.4,15.3,96,62,8.64,6.44
SYDNEY AIRPORT AMO,05/06/2010,2.3,29.8,1.0,18.3,13.5,89,63,7.15,11.68
SYDNEY AIRPORT AMO,06/06/2010,2.5,0.4,2.2,16.9,9.9,93,54,8.98,12.44
SYDNEY AIRPORT AMO,07/06/2010,2.0,5.2,3.4,15.0,8.8,95,55,6.49,10.54
SYDNEY AIRPORT AMO,08/06/2010,2.2,1.2, ,19.0,8.8,87,49,3.69,12.92
SYDNEY AIRPORT AMO,09/06/2010,3.1,0.0,2.2,17.9,7.6,92,27,5.53,12.13
SYDNEY AIRPORT AMO,10/06/2010,3.8,0.0,3.8,15.5,9.8,59,35,7.65,13.32
SYDNEY AIRPORT AMO,11/06/2010,3.1,0.0,3.2,18.0,6.4,74,36,5.21,13.18
SYDNEY AIRPORT AMO,12/06/2010,2.8,0.0,3.0,14.9,8.9,69,49,6.41,13.16
SYDNEY AIRPORT AMO,13/06/2010,2.2,0.0,3.8,15.7,6.1,77,54,4.91,12.98
SYDNEY AIRPORT AMO,14/06/2010,1.9,0.0,1.8,17.4,6.0,88,46,3.08,13.03
SYDNEY AIRPORT AMO,15/06/2010,1.8,0.0,2.0,18.2,7.3,94,52,3.14,12.78
SYDNEY AIRPORT AMO,16/06/2010,2.1,0.0,1.6,19.8,8.5,93,49,3.64,12.81
SYDNEY AIRPORT AMO,17/06/2010,3.0,0.2,4.0,18.6,12.1,79,43,6.11,7.77
SYDNEY AIRPORT AMO,18/06/2010,3.2,0.4,3.0,18.5,10.5,63,35,4.75,12.91
SYDNEY AIRPORT AMO,19/06/2010,3.6,0.0,2.8,19.9,7.4,71,35,6.11,12.73
SYDNEY AIRPORT AMO,20/06/2010,2.4,0.0,3.0,18.7,8.7,81,38,3.52,12.74
SYDNEY AIRPORT AMO,21/06/2010,1.4,17.0,3.4,16.6,8.7,97,73,4.96,11.32
SYDNEY AIRPORT AMO,22/06/2010,2.0,0.2,2.0,16.1,13.4,93,55,5.39,10.82
SYDNEY AIRPORT AMO,23/06/2010,1.4,2.8,2.2,15.9,12.9,97,65,4.34,8.50
SYDNEY AIRPORT AMO,24/06/2010,1.6,11.0,0.6,18.7,11.6,100,58,3.13,11.49
SYDNEY AIRPORT AMO,25/06/2010,2.1,0.0,3.2,19.8,12.4,86,57,4.36,11.37
SYDNEY AIRPORT AMO,26/06/2010,2.9,0.6,1.4,19.7,13.3,85,48,6.39,9.89
SYDNEY AIRPORT AMO,27/06/2010,2.2,0.0,2.8,14.6,6.6,78,53,5.88,11.43
SYDNEY AIRPORT AMO,28/06/2010,2.4,0.0,2.0,16.4,5.0,84,31,3.67,13.01
SYDNEY AIRPORT AMO,29/06/2010,2.5,0.0,2.6,15.2,4.0,77,32,4.16,13.28
SYDNEY AIRPORT AMO,30/06/2010,2.7,0.0,3.0,16.6,3.2,78,34,4.62,13.12
Totals:,,71.3,104.2,75.4,,,,,, 
