'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY AIRPORT AMO New South Wales for August 2014,,,,,,,,,,
Issued at 22:31 GMT on Monday 01 September 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY AIRPORT AMO,01/08/2014,5.9,0.0,8.4,19.8,15.6,55,14,8.55,11.15
SYDNEY AIRPORT AMO,02/08/2014,3.6,0.0,6.4,13.8,7.2,61,36,7.91,13.24
SYDNEY AIRPORT AMO,03/08/2014,2.3,0.0,3.8,15.1,4.9,75,44,3.75,12.72
SYDNEY AIRPORT AMO,04/08/2014,2.6,0.0,2.6,18.8,6.2,81,44,3.65,13.04
SYDNEY AIRPORT AMO,05/08/2014,2.9,0.0,1.6,18.3,7.7,88,32,4.11,13.30
SYDNEY AIRPORT AMO,06/08/2014,3.8,0.2,2.6,21.8,6.7,74,22,4.25,13.43
SYDNEY AIRPORT AMO,07/08/2014,3.3,0.0,4.6,17.8,10.8,76,36,5.33,10.83
SYDNEY AIRPORT AMO,08/08/2014,1.6,1.4,2.6,16.4,9.8,92,67,3.12,9.03
SYDNEY AIRPORT AMO,09/08/2014,2.9,0.2,1.8,21.2,8.4,97,36,3.73,13.52
SYDNEY AIRPORT AMO,10/08/2014,4.1,0.0,3.0,22.9,10.1,79,21,4.82,8.45
SYDNEY AIRPORT AMO,11/08/2014,2.4,0.8,3.4,13.1,7.8,87,47,6.38,10.40
SYDNEY AIRPORT AMO,12/08/2014,1.6,29.0,5.6,13.2,6.5,94,72,6.24,11.03
SYDNEY AIRPORT AMO,13/08/2014,2.4,18.6,3.6,14.4,8.3,94,52,6.23,13.98
SYDNEY AIRPORT AMO,14/08/2014,2.8,0.0,2.8,16.5,6.3,74,42,4.40,14.07
SYDNEY AIRPORT AMO,15/08/2014,2.2,0.0,3.4,17.6,7.5,86,58,3.41,12.94
SYDNEY AIRPORT AMO,16/08/2014,1.6,0.0,1.2,16.8,7.9,96,65,3.47,7.34
SYDNEY AIRPORT AMO,17/08/2014,1.6,35.2,6.6,17.4,10.6,96,71,5.50,5.02
SYDNEY AIRPORT AMO,18/08/2014,1.5,35.6,9.6,15.6,11.6,99,75,11.26,4.34
SYDNEY AIRPORT AMO,19/08/2014,2.3,35.0,4.4,16.0,12.8,99,61,11.84,7.92
SYDNEY AIRPORT AMO,20/08/2014,2.7,9.6,4.6,15.3,10.0,83,56,7.37,11.31
SYDNEY AIRPORT AMO,21/08/2014,2.1,12.8,2.0,17.5,10.0,94,69,5.68,12.70
SYDNEY AIRPORT AMO,22/08/2014,2.1,3.4,2.4,16.8,11.3,93,68,4.35,14.12
SYDNEY AIRPORT AMO,23/08/2014,1.6,6.6,3.2,17.2,10.0,96,74,3.57,8.97
SYDNEY AIRPORT AMO,24/08/2014,2.1,3.8,0.2,19.1,10.7,96,54,2.76,10.89
SYDNEY AIRPORT AMO,25/08/2014,2.7,0.2,3.2,20.1,10.5,93,54,3.67,14.85
SYDNEY AIRPORT AMO,26/08/2014,1.4,18.0,4.6,16.4,12.2,96,78,5.44,5.56
SYDNEY AIRPORT AMO,27/08/2014,3.0,29.0,3.2,17.8,12.6,90,54,9.19,9.91
SYDNEY AIRPORT AMO,28/08/2014,3.2,13.0,6.6,18.7,12.6,92,49,7.63,11.98
SYDNEY AIRPORT AMO,29/08/2014,2.9,1.8,3.8,16.0,9.6,89,54,8.90,12.46
SYDNEY AIRPORT AMO,30/08/2014,2.4,2.6,3.8,16.3,12.1,94,62,10.01,8.15
SYDNEY AIRPORT AMO,31/08/2014,2.8,1.0,1.0,19.3,11.9,93,57,4.15,15.86
Totals:,,80.4,257.8,116.6,,,,,, 
