'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY AIRPORT AMO New South Wales for April 2014,,,,,,,,,,
Issued at 22:31 GMT on Thursday 01 May 2014,,,,,,,,,,
© Copyright Commonwealth of Australia 2014 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY AIRPORT AMO,01/04/2014,4.1,0.0,3.2,28.5,17.7,88,45,3.91,14.33
SYDNEY AIRPORT AMO,02/04/2014,4.2,0.2,4.8,28.1,18.7,89,53,3.70,18.55
SYDNEY AIRPORT AMO,03/04/2014,4.1,0.0,3.0,28.9,19.6,94,54,4.58,16.28
SYDNEY AIRPORT AMO,04/04/2014,1.7,0.2,6.0,21.5,19.7,93,78,5.76,3.82
SYDNEY AIRPORT AMO,05/04/2014,2.8,4.6,9.2,23.3,18.2,93,70,6.38,11.51
SYDNEY AIRPORT AMO,06/04/2014,3.0,2.2,4.6,21.3,17.0,95,55,7.10,8.91
SYDNEY AIRPORT AMO,07/04/2014,3.5,18.8,4.2,22.0,16.6,90,48,5.74,12.47
SYDNEY AIRPORT AMO,08/04/2014,2.7,2.0,5.2,23.4,17.4,86,50,2.95,8.39
SYDNEY AIRPORT AMO,09/04/2014,3.0,0.0,0.4,24.7,15.9,83,54,3.31,11.26
SYDNEY AIRPORT AMO,10/04/2014,1.5,0.0,2.6,24.0,17.9,92,71,2.53,3.58
SYDNEY AIRPORT AMO,11/04/2014,3.5,4.8,1.6,27.1,19.0,95,50,4.86,10.84
SYDNEY AIRPORT AMO,12/04/2014,2.9,7.8,3.8,21.1,18.0,85,68,9.01,6.55
SYDNEY AIRPORT AMO,13/04/2014,3.0,1.4,1.4,20.7,16.1,94,55,7.74,8.11
SYDNEY AIRPORT AMO,14/04/2014,2.7,2.4,3.6,19.1,13.9,89,64,6.98,11.05
SYDNEY AIRPORT AMO,15/04/2014,3.3,1.4,3.4,20.7,13.9,96,49,7.02,11.20
SYDNEY AIRPORT AMO,16/04/2014,3.1,16.0,3.2,20.8,14.7,89,63,6.96,14.70
SYDNEY AIRPORT AMO,17/04/2014,3.7,0.2,5.2,21.1,13.2,78,51,6.15,15.86
SYDNEY AIRPORT AMO,18/04/2014,4.8,0.0,2.2,26.6,13.1,83,29,4.79,16.34
SYDNEY AIRPORT AMO,19/04/2014,3.7,0.0,3.8,19.6,16.2,77,47,5.92,15.40
SYDNEY AIRPORT AMO,20/04/2014,3.4,0.0,5.2,24.0,12.3,85,43,3.61,15.07
SYDNEY AIRPORT AMO,21/04/2014,3.8,0.0,4.0,23.7,12.6,72,34,3.53,15.97
SYDNEY AIRPORT AMO,22/04/2014,4.0,0.0,4.0,25.4,12.5,78,31,3.73,15.14
SYDNEY AIRPORT AMO,23/04/2014,3.6,0.0,4.2,24.1,13.6,70,34,3.24,14.14
SYDNEY AIRPORT AMO,24/04/2014,5.6,0.0,3.8,30.1,14.3,87,19,4.88,14.14
SYDNEY AIRPORT AMO,25/04/2014,2.7,0.0,4.6,21.9,19.1,89,58,5.80,5.69
SYDNEY AIRPORT AMO,26/04/2014,2.6,4.8,2.0,24.8,14.7,90,49,3.50,5.40
SYDNEY AIRPORT AMO,27/04/2014,2.3,0.0,2.2,19.1,17.3,91,60,6.71,3.96
SYDNEY AIRPORT AMO,28/04/2014,2.3,2.6,1.0,22.3,15.6,89,57,3.41,7.65
SYDNEY AIRPORT AMO,29/04/2014,4.1,0.0,3.0,26.4,14.2,87,39,4.90,13.24
SYDNEY AIRPORT AMO,30/04/2014,4.4,3.2,5.0,23.9,18.4,88,26,5.73,11.58
Totals:,,100.1,72.6,110.4,,,,,, 
