'IDCKWCDE51,,,,,,,,,,
Australian Government Bureau of Meteorology,,,,,,,,,,
South Australia,,,,,,,,,,

Daily Evapotranspiration for SYDNEY AIRPORT AMO New South Wales for September 2021,,,,,,,,,,
Issued at 22:31 GMT on Friday 01 October 2021,,,,,,,,,,
© Copyright Commonwealth of Australia 2021 Bureau of Meteorology (ABN 92 637 533 532),,,,,,,,,,
Please note Copyright Disclaimer and Privacy Notice <http://www.bom.gov.au/other/copyright.shtml>,,,,,,,,,,

,,Evapo-,,Pan,,,Maximum,Minimum,Average,
,,Transpiration,Rain,Evaporation,Maximum,Minimum,Relative,Relative,10m Wind,Solar
Station Name,Date,0000-2400,0900-0900,0900-0900,Temperature,Temperature,Humidity,Humidity,Speed,Radiation
,,(mm),(mm),(mm),(°C),(°C),(%),(%),(m/sec),(MJ/sq m)
SYDNEY AIRPORT AMO,01/09/2021,3.9,0.0,5.0,24.4,10.1,88,30,3.25,17.48
SYDNEY AIRPORT AMO,02/09/2021,3.5,0.0,3.4,22.9,13.5,85,61,6.84,14.43
SYDNEY AIRPORT AMO,03/09/2021,4.8,0.0,4.8,23.8,14.1,76,47,7.39,17.80
SYDNEY AIRPORT AMO,04/09/2021,3.6,0.0,7.6,23.6,14.9,92,42,5.38,8.95
SYDNEY AIRPORT AMO,05/09/2021,4.5,10.2,5.0,19.8,13.3,94,26,7.19,16.58
SYDNEY AIRPORT AMO,06/09/2021,4.1,1.0,4.8,17.0,8.7,71,40,7.73,17.98
SYDNEY AIRPORT AMO,07/09/2021,5.5,0.0,5.6,24.1,6.3,86,14,5.37,18.52
SYDNEY AIRPORT AMO,08/09/2021,4.4,0.0,5.0,23.1,9.6,82,32,4.47,18.63
SYDNEY AIRPORT AMO,09/09/2021,5.8,0.0,7.8,28.2,10.3,89,13,4.60,17.62
SYDNEY AIRPORT AMO,10/09/2021,5.0,0.0,6.4,24.3,14.2,80,22,4.92,16.66
SYDNEY AIRPORT AMO,11/09/2021,6.3,0.0,4.0,30.2,12.3,95,11,4.64,19.15
SYDNEY AIRPORT AMO,12/09/2021,9.3,0.0,9.6,31.5,16.1,70,8,8.18,19.27
SYDNEY AIRPORT AMO,13/09/2021,3.6,0.0,11.6,17.2,11.8,90,40,7.89,11.30
SYDNEY AIRPORT AMO,14/09/2021,2.3,20.8,7.2,14.4,10.0,94,71,9.96,15.38
SYDNEY AIRPORT AMO,15/09/2021,3.0,4.2,2.6,16.0,8.4,84,64,8.06,19.35
SYDNEY AIRPORT AMO,16/09/2021,3.0,0.0,4.4,17.1,8.7,83,59,4.78,18.72
SYDNEY AIRPORT AMO,17/09/2021,4.4,0.0,2.8,21.8,9.9,88,40,5.75,20.15
SYDNEY AIRPORT AMO,18/09/2021,4.4,0.0,8.8,25.0,15.6,78,37,5.63,8.65
SYDNEY AIRPORT AMO,19/09/2021,6.0,2.4,3.4,24.3,9.8,65,19,5.51,20.67
SYDNEY AIRPORT AMO,20/09/2021,8.5,0.0,7.4,27.6,13.5,53,14,8.23,20.76
SYDNEY AIRPORT AMO,21/09/2021,4.1,0.0,9.4,15.6,9.6,81,43,10.05,19.49
SYDNEY AIRPORT AMO,22/09/2021,3.6,3.0,5.8,18.0,8.2,82,51,5.07,21.21
SYDNEY AIRPORT AMO,23/09/2021,5.6,0.0,4.0,27.3,9.9,84,21,4.09,21.48
SYDNEY AIRPORT AMO,24/09/2021,6.9,0.0,5.8,27.9,12.8,69,20,5.98,20.59
SYDNEY AIRPORT AMO,25/09/2021,5.2,0.0,9.2,19.2,13.5,76,26,6.94,19.96
SYDNEY AIRPORT AMO,26/09/2021,3.5,0.0,7.4,16.2,12.2,81,58,8.30,17.63
SYDNEY AIRPORT AMO,27/09/2021,3.9,0.4,4.4,19.7,9.8,87,36,4.65,17.45
SYDNEY AIRPORT AMO,28/09/2021,4.4,0.2,5.8,22.2,10.6,82,48,5.97,19.64
SYDNEY AIRPORT AMO,29/09/2021,3.0,0.0,5.8,22.6,14.3,88,50,3.69,9.40
SYDNEY AIRPORT AMO,30/09/2021,4.1,2.8,0.2,24.5,14.6,92,46,4.47,16.95
Totals:,,140.2,45,175,,,,,, 
